loan_uuid,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,
8f982d03-9b26-4366-a354-722f33526cf1,33,male,Associate,78921,11,MORTGAGE,12000,PERSONAL,7.54,0.15,7,585,yes,0,
8f9a2e92-f0b2-4443-a9dd-04d826b0e15a,28,male,Master,79151,5,MORTGAGE,1457,VENTURE,9.52,0.02,6,639,yes,0,
8f9a61ce-1161-4c63-8c8a-b87f7e3f31d2,36,female,Associate,157138,11,RENT,14000,DEBTCONSOLIDATION,10.37,0.09,14,677,yes,0,
8f9bb0aa-df83-4df7-bea3-00cf76e101a5,23,female,Bachelor,99196,0,RENT,18000,MEDICAL,11.01,0.18,2,658,yes,0,
8f9bb346-7710-4e4d-b00b-5329b24155dc,34,female,Doctorate,88667,12,MORTGAGE,7500,PERSONAL,15.99,0.08,5,734,no,1,
8f9f0128-b15c-4f09-89b1-7583586112c0,24,male,High School,57419,1,MORTGAGE,8500,EDUCATION,11.01,0.15,4,618,yes,0,
8fa293bf-c976-4853-9703-14166038cac7,33,female,Bachelor,144952,8,MORTGAGE,16836,EDUCATION,6.75,0.12,6,516,yes,0,
8fa5121b-c11b-4e36-82f8-a1a5fac82460,23,male,Associate,72132,1,RENT,3000,MEDICAL,9.63,0.04,3,622,no,0,
8fa6b330-0360-48f0-a041-a1ed5f04e3e0,25,female,High School,53873,3,MORTGAGE,5000,HOMEIMPROVEMENT,7.4,0.09,3,596,no,0,
8fa73f8a-9149-4f19-99a5-0eee05cec3a3,37,female,Doctorate,29650,11,RENT,5000,VENTURE,14.65,0.17,14,724,no,0,
8fa82c89-86d5-4ed5-8410-b3c158edca85,24,male,High School,43808,3,OWN,13000,EDUCATION,5.79,0.3,2,628,yes,0,
8fa88935-688b-4094-bc2b-7cc92c5f533e,23,male,High School,136564,2,RENT,2500,VENTURE,7.37,0.02,3,628,yes,0,
8fa9f652-9ab8-4d88-9dac-191f62b9cb9c,23,female,High School,60531,0,MORTGAGE,8997,PERSONAL,14.24,0.15,5,639,yes,0,
8fab79b3-d32d-4129-9a20-660e387f9b02,30,male,Bachelor,179061,10,RENT,10000,PERSONAL,13.55,0.06,9,649,yes,0,
8faf6acf-6653-4682-8a2b-d77d1a572f7b,23,female,Associate,73071,0,MORTGAGE,20000,EDUCATION,7.66,0.27,4,605,no,0,
8fb0bf2d-be7d-4bd3-9fc0-8ce9424aaee9,24,female,Bachelor,61171,1,RENT,8000,VENTURE,15.95,0.13,2,565,yes,0,
8fb0f1b5-2eb1-4ce5-aa4f-49557c6f4d3e,24,male,High School,73176,4,MORTGAGE,9600,PERSONAL,12.99,0.13,2,616,yes,0,
8fb3f8df-bc4c-48e2-a265-0ca28ab1ac7d,30,female,Associate,56426,8,MORTGAGE,6000,PERSONAL,7.1,0.11,6,637,yes,0,
8fb78a19-c884-47bd-8f52-40c956b00232,31,male,Master,145158,11,MORTGAGE,10000,MEDICAL,7.51,0.07,7,668,yes,0,
8fbc9655-6f68-47f2-b834-a63aa4ace1a0,27,male,High School,70096,3,MORTGAGE,8500,PERSONAL,7.14,0.12,5,572,yes,0,
8fbd16af-b6d8-4bd2-9d1a-6be5a5975d90,24,male,Master,27505,6,RENT,4375,HOMEIMPROVEMENT,16.4,0.16,3,607,no,1,
8fbdb4ee-2211-4288-b03c-9a5a7bfa8197,21,female,High School,10419,2,RENT,2707,MEDICAL,10.95,0.26,3,627,no,1,
8fbf73aa-e87b-49bc-a178-69e216ef9def,24,female,High School,68317,0,RENT,6650,VENTURE,12.69,0.1,2,622,no,0,
8fc0cedd-b380-4723-8b05-91e6aa2ecd66,23,male,Bachelor,10754,1,RENT,3250,EDUCATION,11.01,0.3,4,694,no,1,
8fc13f0e-445a-407c-a0a5-10b9fbad910b,23,female,Associate,44592,0,RENT,6703,DEBTCONSOLIDATION,13.86,0.15,4,633,no,1,
8fc21711-a002-4ec1-8651-c86f85f7ff54,23,female,Bachelor,115876,4,MORTGAGE,12000,VENTURE,7.77,0.1,4,575,yes,0,
8fc28280-2cfb-4d68-adb1-b8987b001932,25,male,High School,121211,3,MORTGAGE,11650,HOMEIMPROVEMENT,6.62,0.1,3,679,yes,0,
8fc64de7-404c-4038-bcb0-9f8501eb0cb6,31,male,Master,55040,7,RENT,10000,DEBTCONSOLIDATION,8.95,0.18,7,715,yes,0,
8fc6519e-8c84-4c76-a0ca-97d7743f3185,31,female,High School,63150,9,MORTGAGE,6400,HOMEIMPROVEMENT,7.88,0.1,10,634,yes,0,
8fc7e11b-bd04-4a69-ad77-5196fb03a03b,27,male,Bachelor,36851,5,RENT,14500,VENTURE,12.45,0.39,7,693,no,1,
8fca3e7d-b644-4cf0-b3be-6d536e1dab46,30,female,High School,94434,7,MORTGAGE,26000,VENTURE,15.96,0.28,5,629,no,0,
8fcb27ce-9ab0-4360-a7c9-861b1c973f5f,34,male,Bachelor,110579,10,MORTGAGE,15000,MEDICAL,11.01,0.14,8,702,yes,0,
8fcf46af-e9e8-4e6f-af9d-03de72505443,37,female,Bachelor,148338,15,MORTGAGE,35000,PERSONAL,14.27,0.24,16,679,no,0,
8fd2c606-34ac-4bae-95a7-4adba2f9365e,37,male,Doctorate,63561,12,MORTGAGE,15000,VENTURE,11.01,0.24,14,647,yes,0,
8fd2fc8b-6493-4069-9ab6-92fe5379935f,21,male,Master,55096,1,RENT,4000,EDUCATION,11.01,0.07,3,667,no,0,
8fd42200-08f2-4167-8922-75e58246de61,36,female,Bachelor,168796,14,MORTGAGE,10000,DEBTCONSOLIDATION,14.44,0.06,10,644,no,0,
8fd42d15-8bab-44ab-a47e-9cd069fd3d73,23,female,Bachelor,73201,0,MORTGAGE,5600,DEBTCONSOLIDATION,14.22,0.08,4,642,no,1,
8fd4322b-5b4e-4d3f-949a-884edcac31ba,28,male,Master,61076,5,RENT,5000,MEDICAL,10.59,0.08,9,671,no,0,
8fd46f84-36cc-4c25-8ed0-0855fc4beead,24,female,High School,28469,0,MORTGAGE,7000,EDUCATION,8.47,0.25,6,685,no,0,
8fd495fb-da24-4c8c-8fe9-2ea62af5822b,22,female,Associate,62377,0,RENT,7500,EDUCATION,11.01,0.12,4,589,yes,0,
8fd586c4-9aab-4907-bdcd-717d3c8cae2b,22,male,Bachelor,81135,3,MORTGAGE,6000,EDUCATION,10.37,0.07,3,551,no,0,
8fd637bc-cca5-4ff3-9174-00a515161469,28,female,High School,41205,4,RENT,14000,DEBTCONSOLIDATION,11.29,0.34,6,665,no,1,
8fd6f32b-1f95-4864-8cd4-c8690f430a7d,32,female,Doctorate,65892,10,MORTGAGE,5000,DEBTCONSOLIDATION,5.79,0.08,6,616,yes,0,
8fd73951-95ff-4554-ac6a-60039efd35a8,27,male,Bachelor,174023,6,MORTGAGE,16000,EDUCATION,16.77,0.09,6,730,yes,0,
8fd9da69-3127-4d3d-adcf-b3ad75f72b15,28,female,Associate,58666,5,RENT,4500,PERSONAL,11.71,0.08,7,663,no,0,
8fdb11c9-525f-4fae-9735-5478d21733ab,26,male,Associate,85122,1,RENT,2400,EDUCATION,11.01,0.03,3,638,no,0,
8fddc165-5f01-4984-8532-14026b2e6e20,50,female,High School,123368,27,MORTGAGE,12000,HOMEIMPROVEMENT,14.96,0.1,11,670,no,0,
8fde4a04-e28e-444d-8bdb-9924daba7d1a,33,male,Bachelor,51502,8,RENT,5000,MEDICAL,6.37,0.1,9,595,yes,0,
8fdf2e72-8bbf-4ccd-9663-1046810f7f15,25,male,High School,87486,1,RENT,17000,DEBTCONSOLIDATION,7.88,0.19,3,548,no,0,
8fe01f9c-d867-44be-bb04-ceef602bae00,32,female,Master,97027,7,MORTGAGE,5000,VENTURE,7.61,0.05,14,702,no,0,
8fe1aa9b-b77d-4f3d-8e98-3e9c6f3f49b8,25,male,High School,48402,1,RENT,10000,MEDICAL,5.99,0.21,2,537,yes,0,
8fe4ebbd-6dcf-4ae9-83a4-4ee03bb6ccb1,31,female,Master,60653,7,MORTGAGE,5000,DEBTCONSOLIDATION,10.62,0.08,10,635,yes,0,
8fe6139b-d45c-4e6f-9812-f54c7f483a6f,47,female,Master,104080,23,RENT,9000,HOMEIMPROVEMENT,12.87,0.09,13,676,no,1,
8fe8201d-009f-454f-a297-65a5f15c2d72,23,female,Associate,53743,0,MORTGAGE,5500,MEDICAL,6.17,0.1,4,640,yes,0,
8feb0e0e-3a2f-4097-a850-6e7cf5161272,23,female,Associate,96763,0,MORTGAGE,25000,EDUCATION,10.25,0.26,4,675,no,0,
8fec3763-c870-4112-b0e5-587ace835487,25,male,High School,38563,3,RENT,3500,MEDICAL,6.92,0.09,3,624,yes,0,
8fec7d30-b584-4d62-9e6d-fa31a80ef81c,22,female,Bachelor,52313,0,MORTGAGE,2000,EDUCATION,11.01,0.04,3,660,no,0,
8fecb9ba-ea19-414c-aaf2-ac8e21a10e9c,23,male,Associate,52555,0,RENT,2000,MEDICAL,5.42,0.04,3,630,yes,0,
8fedb4b1-1b46-4f3e-bf5b-010236a6d61b,28,male,Bachelor,53599,3,RENT,14000,DEBTCONSOLIDATION,19.04,0.26,10,513,no,1,
8fedc153-1829-46d7-aada-990abca15173,27,male,High School,189906,5,MORTGAGE,35000,VENTURE,12.99,0.18,8,642,no,0,
8fede55e-ebfe-4e8d-b8cc-56a7f22d65d8,23,male,Master,76488,0,RENT,6000,HOMEIMPROVEMENT,11.04,0.08,3,728,yes,0,
8fee19d6-afe0-45c9-a5a4-993a677a7242,24,male,Associate,97163,3,MORTGAGE,6000,HOMEIMPROVEMENT,6.17,0.06,3,618,yes,0,
8fef918a-de03-4420-b05e-9e22f9631a09,23,male,High School,64548,0,RENT,3000,MEDICAL,12.44,0.05,4,597,yes,0,
8ff2b8ff-dce5-4907-bb23-59983a686fc5,36,male,Associate,115257,14,RENT,12000,PERSONAL,10.99,0.1,11,675,no,0,
8ff5b37b-1c4c-4dba-8869-9014d9de51c1,24,female,High School,120863,3,RENT,4600,EDUCATION,8.49,0.04,2,681,yes,0,
8ffa02bb-ef57-46f5-9fac-26beec8da3fe,32,male,High School,31270,14,RENT,6000,MEDICAL,16.49,0.19,5,600,no,1,
8ffae968-4dc0-45cd-a3a9-532585bffb8a,28,female,High School,41957,2,MORTGAGE,12000,PERSONAL,11.01,0.29,8,679,no,1,
8ffffa97-9ba5-404e-842b-cc99f9b398b9,25,male,Bachelor,96972,5,OWN,12800,VENTURE,11.01,0.13,3,635,yes,0,
9000761b-091e-42b6-91bd-0e1be1a116d6,25,male,Bachelor,148701,3,RENT,8000,MEDICAL,12.53,0.05,3,605,yes,0,
9003cedc-514c-4de4-a756-7f537411cee1,27,male,Bachelor,54129,5,MORTGAGE,4000,VENTURE,13.99,0.07,7,664,no,1,
9005b7cc-9f07-4aa9-8c90-1c66f2d285bf,37,male,Bachelor,111548,13,OWN,12000,MEDICAL,11.14,0.11,14,691,no,0,
9007f38d-f937-4fbe-b30d-86631bafe080,27,male,High School,72566,9,MORTGAGE,5100,VENTURE,11.49,0.07,6,660,yes,0,
90090991-d53e-40f4-bc2c-ea30063e61bd,23,female,Bachelor,42804,3,RENT,11900,DEBTCONSOLIDATION,7.66,0.28,3,656,no,1,
9009f43d-0401-4444-bdd3-1922e5fcf5f1,24,female,Associate,84916,0,MORTGAGE,5000,HOMEIMPROVEMENT,10.2,0.06,2,657,no,0,
900cfc1e-d6df-490c-b8c7-8783f891cd04,28,male,Master,84809,5,MORTGAGE,8000,HOMEIMPROVEMENT,12.88,0.09,8,664,yes,0,
900e3a72-62fe-4928-a3c0-07552c51bad4,25,male,High School,102834,1,MORTGAGE,9600,EDUCATION,13.85,0.09,2,690,no,0,
90103d8e-b863-4365-8d1c-3d27acc00b05,32,male,Bachelor,64501,14,MORTGAGE,6800,EDUCATION,12.84,0.11,7,633,yes,0,
9010698a-fb76-47b9-b849-b8f642814711,31,female,Bachelor,37050,6,RENT,5000,HOMEIMPROVEMENT,9.91,0.13,5,628,no,1,
9010b1b5-bc8b-4877-b8c6-e6748fba064f,28,male,Associate,101702,5,RENT,12000,PERSONAL,11.71,0.12,8,639,no,0,
9010b4ee-69c1-41d7-8ab1-2f69c9baad1f,43,male,Associate,66965,16,OWN,2000,VENTURE,12.53,0.03,11,659,no,0,
9010bd45-344c-4f2b-be4e-1264e6e61100,23,female,Bachelor,24161,0,RENT,3000,PERSONAL,12.38,0.12,2,676,no,1,
9014069d-2124-4319-8248-be191e362aec,22,male,Associate,71698,0,RENT,6500,EDUCATION,10.95,0.09,3,667,yes,0,
901593db-efd4-4d2f-a617-c101bc7a637d,23,male,Associate,97120,0,MORTGAGE,19000,VENTURE,10.62,0.2,2,652,no,0,
9017c614-9990-470a-ae05-072bad1bca5f,23,female,High School,49792,0,MORTGAGE,16000,EDUCATION,11.01,0.32,4,678,yes,0,
9017e1c8-1922-4e11-960c-b824fb9fa005,27,male,Associate,85833,2,MORTGAGE,15000,MEDICAL,16.38,0.17,6,660,no,1,
90182745-44d3-4c7e-856a-d952268c1360,25,female,Associate,70915,0,MORTGAGE,5160,MEDICAL,14.59,0.07,3,670,no,1,
901a6488-1efd-4e5b-b2ff-6d4234358f1a,28,female,Bachelor,49018,5,MORTGAGE,5000,VENTURE,11.01,0.1,10,694,no,0,
901b4b4a-ffe7-452a-8cc3-611dc3dd03f0,38,male,Associate,78720,14,RENT,7500,PERSONAL,9.63,0.1,11,663,no,0,
901b4d8b-5617-48be-9345-01a0241e5aee,25,male,Bachelor,91509,4,MORTGAGE,6000,MEDICAL,14.74,0.07,4,519,no,1,
901caa41-fc9d-4648-829e-230145a4e88e,24,male,Associate,85279,3,MORTGAGE,14000,VENTURE,5.92,0.16,3,669,yes,0,
901e0f7a-6c45-47e6-94d6-b3a81b5407c9,25,female,Bachelor,189287,0,MORTGAGE,28000,PERSONAL,7.49,0.15,4,666,no,0,
901ec598-e904-42cc-80d3-08a519c30d82,29,male,Associate,32777,4,RENT,7750,MEDICAL,14.27,0.24,7,675,no,1,
90206549-0471-4221-b0a2-c11d38a1afe1,21,male,Bachelor,84088,0,RENT,12000,DEBTCONSOLIDATION,7.88,0.14,4,621,yes,0,
90209f81-7ba3-4c45-8ddc-e0357e45cfa1,22,male,High School,36967,1,RENT,12250,HOMEIMPROVEMENT,13.67,0.33,4,565,no,1,
90211163-15c2-413b-84a4-7090643e4875,38,male,High School,53790,16,MORTGAGE,8000,MEDICAL,9.8,0.15,12,590,yes,0,
902118f6-76f7-4b6d-bec4-ecfa9ce22d71,22,male,Bachelor,64723,0,MORTGAGE,7750,DEBTCONSOLIDATION,7.14,0.12,4,636,yes,0,
9022e38e-aee8-440b-897c-7a48b5ef3536,25,female,Associate,57407,4,RENT,5000,MEDICAL,12.42,0.09,4,631,no,0,
9024841d-c937-4d1e-9765-76aff800a093,24,male,High School,102582,0,MORTGAGE,21905,DEBTCONSOLIDATION,7.64,0.21,4,609,no,0,
9025c5ab-d304-4463-b139-77ef00a550b8,22,female,Associate,96956,0,MORTGAGE,6000,DEBTCONSOLIDATION,7.4,0.06,3,655,yes,0,
9026ef37-1e65-4157-9abf-a355a1f4b770,37,female,Doctorate,59285,13,RENT,5000,VENTURE,10.54,0.08,12,665,yes,0,
902a5190-53cb-4c2d-8d2d-55407a9cb2f4,26,female,Master,30970,4,RENT,5000,MEDICAL,12.69,0.16,3,633,no,0,
902ad132-4d80-489a-b41a-57ee3a843df6,25,female,High School,94732,2,RENT,3069,MEDICAL,11.53,0.03,3,687,no,1,
902c9de0-fb47-494f-ab3a-19ff9dc24c8d,24,male,High School,49119,1,RENT,5000,DEBTCONSOLIDATION,12.42,0.1,4,624,yes,0,
902d8e06-b306-4e05-9d1e-5e32c7bbbb2a,24,male,High School,57103,0,RENT,6000,DEBTCONSOLIDATION,10.99,0.11,4,596,yes,0,
902e39a6-85d5-47db-aeea-2950cbc3affd,26,female,Bachelor,90980,1,OWN,29738,VENTURE,12.26,0.33,4,630,yes,0,
902e67c0-4063-474c-9a2d-d2a3f6053eef,31,male,Master,12846,9,RENT,3250,EDUCATION,7.88,0.25,10,678,no,1,
902f239e-0869-4b98-8f30-d134efb6b28a,24,male,High School,81479,1,MORTGAGE,12150,HOMEIMPROVEMENT,10.37,0.15,3,606,yes,0,
902fca08-1e10-4812-ae0b-b2c09b3d596c,29,female,Bachelor,130702,6,MORTGAGE,5000,EDUCATION,12.2,0.04,7,717,no,0,
90321e4d-5870-472d-9a18-99f0632647b7,28,male,High School,158277,7,MORTGAGE,25000,EDUCATION,7.9,0.16,5,580,no,0,
903264e5-9d38-416f-b73e-d6d7eb7612e5,36,male,Master,60964,14,MORTGAGE,5000,PERSONAL,7.51,0.08,16,487,yes,0,
90332f87-a5db-459b-8ccd-54ce98cd0a63,33,female,Bachelor,68319,11,MORTGAGE,8500,EDUCATION,12.42,0.12,6,685,no,1,
90359f96-fd03-41bc-99ca-edef25956f76,40,male,Associate,52544,17,MORTGAGE,2500,PERSONAL,12.84,0.05,14,722,yes,0,
9035aabc-6c84-43d5-ba48-ca3e716fd39c,31,female,High School,49126,6,RENT,7200,PERSONAL,7.29,0.15,9,583,yes,0,
9036d0f0-8aa3-4506-8950-1800860c9cac,25,female,High School,55201,0,RENT,2861,EDUCATION,11.59,0.05,3,657,no,0,
9037ca6c-9fb1-4798-b4f7-a45f685b113d,23,male,Bachelor,73060,1,MORTGAGE,18171,EDUCATION,15.98,0.25,4,673,yes,0,
9039c941-5bad-4797-8ea3-422b93c1f672,27,male,Bachelor,88063,7,MORTGAGE,17005,MEDICAL,7.91,0.19,6,553,yes,0,
903a9039-0efb-48f9-b4ff-a715348c4335,39,male,High School,51669,15,RENT,6500,MEDICAL,13.99,0.13,14,686,no,0,
903b7d14-d68e-4fb3-9a32-0b36084855ee,35,male,High School,76220,11,MORTGAGE,17914,MEDICAL,16.87,0.24,10,618,no,1,
903bb0c9-bc2e-46cc-8da1-b489aacd8ad8,43,male,High School,169844,18,MORTGAGE,6000,MEDICAL,10.99,0.04,14,664,no,0,
903cca8e-e87b-4e85-8ac6-c84424aacece,43,male,High School,321399,20,MORTGAGE,21000,DEBTCONSOLIDATION,12.69,0.07,13,645,yes,0,
903ce36f-9400-4a7a-9175-0c8704f58b5a,23,female,Associate,59325,3,OWN,5000,MEDICAL,7.49,0.08,2,662,yes,0,
903ce9f1-5c0b-4265-be98-3bd8da2495c9,27,male,High School,78865,1,MORTGAGE,18000,PERSONAL,7.51,0.23,5,600,no,0,
903e4f13-51c7-465f-9645-9ef0942eecba,29,female,Master,96894,2,RENT,15000,MEDICAL,10.37,0.15,8,669,yes,0,
903e8a99-0922-4172-9e21-555c0ca4acc2,25,male,High School,27710,4,RENT,3988,DEBTCONSOLIDATION,11.34,0.14,4,550,no,1,
903f79e0-2684-48d4-bb97-6e4a4dadb118,26,female,Bachelor,136858,2,MORTGAGE,15560,HOMEIMPROVEMENT,10.65,0.11,5,528,yes,0,
903f996b-e9d9-414e-bb08-74c80cf502e7,26,male,Bachelor,49245,4,RENT,4807,EDUCATION,12.11,0.1,4,639,yes,0,
9040b38c-903a-492e-becb-e34b67abca5a,24,male,Bachelor,51264,3,MORTGAGE,11000,DEBTCONSOLIDATION,5.42,0.21,4,720,no,0,
9040fcfd-cd38-40c7-8de1-bccd2ca383e2,26,male,Associate,36949,0,RENT,15000,DEBTCONSOLIDATION,12.84,0.41,3,674,no,1,
9042c45c-01d5-4679-90a5-3c20369f47cd,25,male,Bachelor,216924,2,MORTGAGE,20998,MEDICAL,11.48,0.1,4,620,yes,0,
9042e3eb-dba8-4967-adbe-b1bbf47d45d1,40,female,High School,199157,16,MORTGAGE,8821,DEBTCONSOLIDATION,8.23,0.04,15,615,yes,0,
90430cce-6acd-4e3d-aaa5-1063e34174f7,22,female,High School,36701,1,RENT,4000,EDUCATION,14.96,0.11,2,646,no,1,
90442391-5d93-41fc-8c05-9fd0e2ae5851,22,male,Bachelor,29577,0,RENT,6000,MEDICAL,11.2,0.2,4,650,no,0,
90447b2c-c151-4e19-a49e-acf0ad6a3a64,32,female,Bachelor,120571,7,MORTGAGE,5000,EDUCATION,11.86,0.04,8,523,yes,0,
904609eb-f564-462c-9a20-2ae6a198a538,25,female,High School,34380,0,RENT,6000,VENTURE,11.07,0.17,5,619,no,0,
904709b4-d3b4-4488-b759-a654bef94723,29,female,Associate,90793,5,RENT,5400,PERSONAL,14.79,0.06,5,662,yes,0,
904b9dbc-d4eb-4bf3-b2e5-d6b6455d3680,26,male,Master,63756,3,RENT,8400,MEDICAL,13.99,0.13,2,699,yes,0,
904ceceb-325e-46aa-ba63-98d419e0b947,30,female,Bachelor,78940,5,RENT,16000,MEDICAL,13.06,0.2,8,567,yes,0,
904ee75e-b0c6-472c-846c-0445c8ea37fd,39,female,Doctorate,73677,15,RENT,6000,MEDICAL,15.33,0.08,15,704,no,1,
9051a8fe-c8c4-431f-bbb2-b7476b6f8e9e,24,female,Associate,96975,4,MORTGAGE,25000,PERSONAL,14.46,0.26,2,619,yes,0,
9053d742-94fb-450c-a1a8-b476b38132d2,32,female,Doctorate,41649,7,MORTGAGE,4000,PERSONAL,7.49,0.1,6,740,no,0,
905489a3-d99c-4964-b5b1-ea2a16b38203,27,female,Bachelor,43055,1,RENT,12000,PERSONAL,9.91,0.28,8,551,no,1,
90555ab1-a598-44de-8007-e3d2deeb7f61,25,male,Associate,76678,4,MORTGAGE,7775,DEBTCONSOLIDATION,11.01,0.1,3,685,yes,0,
9055f47e-9e0d-4158-896d-9d73226961b2,31,male,Bachelor,59433,11,RENT,12000,VENTURE,11.01,0.2,10,678,yes,0,
90560460-25c7-4b7a-8b74-bd0a178aefed,26,male,Bachelor,47595,5,RENT,15000,VENTURE,16.07,0.32,4,553,no,1,
9058cade-b3a5-4344-b398-415fd70016a8,22,male,Bachelor,41398,3,MORTGAGE,5000,DEBTCONSOLIDATION,13.85,0.12,3,623,no,0,
9059e156-5272-4839-a9ec-32447bb2106e,25,male,Associate,96819,5,RENT,16000,DEBTCONSOLIDATION,9.88,0.17,3,628,yes,0,
90606bb9-54ac-4a9b-b363-42289a68fe7b,22,male,High School,46274,1,RENT,8000,MEDICAL,10.36,0.17,3,677,yes,0,
906103c4-f676-433a-b839-7bff2cbdeb4a,25,male,Bachelor,58557,7,RENT,4000,VENTURE,7.29,0.07,4,656,yes,0,
90656589-3aec-4f17-ad97-c1ca0fc0fd77,22,female,Master,47824,3,RENT,6600,MEDICAL,11.01,0.14,2,647,no,0,
9065a848-df8b-43f1-aed2-816ac3cc4083,32,female,Bachelor,81278,8,MORTGAGE,10000,HOMEIMPROVEMENT,9.45,0.12,9,670,no,0,
9066efaa-50c9-4cdc-8c72-34d32d621506,40,female,Associate,114761,17,RENT,17000,PERSONAL,10,0.15,15,628,no,0,
90674184-ef36-4dcd-9134-f2c100531341,24,female,High School,63154,3,OWN,13000,EDUCATION,12.01,0.21,2,589,yes,0,
9067d549-d69b-4c4b-9743-aa6c5e9f895f,28,male,Bachelor,54955,7,RENT,2800,EDUCATION,11.01,0.05,8,665,yes,0,
9069b9e7-7e80-4da0-934b-8017d0f6d6dc,35,male,Master,48885,10,OWN,8000,VENTURE,7.66,0.16,7,654,yes,0,
906aac86-5867-4210-9d85-dfb20464757f,24,male,Master,88506,3,RENT,11400,DEBTCONSOLIDATION,14.84,0.13,4,577,no,1,
906b3676-5808-4d2d-97d2-ebda5337dbec,23,female,Associate,27179,0,RENT,5448,EDUCATION,11.98,0.2,4,575,yes,0,
906b8e42-2b4d-45dc-bc8c-cc58b36a88ef,25,female,Bachelor,80193,4,MORTGAGE,12046,VENTURE,5.87,0.15,4,523,yes,0,
90706485-1be6-47fb-8f1c-29e90244eb48,30,male,High School,79088,7,MORTGAGE,2000,MEDICAL,7.63,0.03,7,687,yes,0,
90720f78-6368-4d1e-8d30-5d8118f79607,28,female,Associate,114736,7,MORTGAGE,15000,VENTURE,9.91,0.13,7,473,yes,0,
90725816-4185-494c-b962-5ad8ea952a3e,26,male,Bachelor,102941,6,MORTGAGE,10000,EDUCATION,14.09,0.1,2,635,yes,0,
9072a436-99c8-4dd3-a9f7-1588591d8b14,37,female,Master,43257,13,RENT,4000,MEDICAL,9.32,0.09,16,694,no,1,
9072db75-8835-4079-85cd-7f91d1f95a95,28,female,High School,102905,7,MORTGAGE,9073,PERSONAL,7.59,0.09,10,641,yes,0,
9073c27a-3d2c-4d4f-9b73-c4922204f6db,25,male,Associate,47252,1,RENT,5670,PERSONAL,6.37,0.12,3,615,yes,0,
9075de9a-6e6f-4798-95c5-f343b92f660f,30,female,Bachelor,42803,7,OWN,3600,PERSONAL,12.69,0.08,7,684,yes,0,
907605b4-748c-4ead-93b8-42c314379d85,24,female,High School,65845,6,RENT,12000,EDUCATION,8.49,0.18,4,575,yes,0,
90778ff4-dc3a-4a64-8090-d6803b8f8fab,27,female,Master,60146,2,RENT,6000,MEDICAL,15.27,0.1,9,673,yes,0,
90789046-861a-4b85-98ff-43e8c6d7b9ce,22,female,Associate,150688,2,MORTGAGE,30000,EDUCATION,7.9,0.2,2,647,no,0,
9078fd2c-aa4f-47fd-a731-d6d25e38f375,25,male,Bachelor,85257,2,RENT,6000,PERSONAL,6.37,0.07,3,657,no,0,
90791249-1127-4021-83d9-c6dce6d8f1f7,22,female,High School,38089,0,MORTGAGE,1050,DEBTCONSOLIDATION,7.51,0.03,4,581,no,1,
907ab234-d48c-4e5d-a71b-38ffca828e88,24,female,Master,73567,2,RENT,12000,EDUCATION,16.49,0.16,2,685,no,0,
907d0978-5b25-40b7-86b8-ec692d1e2cd9,37,female,High School,66582,17,MORTGAGE,20000,VENTURE,11.01,0.3,15,637,yes,0,
907eee2e-d6ba-4132-bf97-c6430264ca3b,22,female,Master,35757,0,MORTGAGE,8875,MEDICAL,15.68,0.25,3,711,no,1,
907ff3a5-8812-47ac-add1-e4fa4324d61a,23,male,Bachelor,85449,1,RENT,10000,DEBTCONSOLIDATION,10.23,0.12,2,606,yes,0,
908166ee-a132-4dbb-826c-0439dc0ba9a1,23,male,Associate,81042,0,MORTGAGE,24775,VENTURE,15.44,0.31,4,624,yes,0,
908419e4-ac57-4519-b3dd-c1105cd241e1,23,male,High School,27380,0,RENT,2000,EDUCATION,10.39,0.07,3,654,yes,0,
90849cf0-119e-4b71-8d18-7bf5653a3e6f,26,male,Associate,39906,2,MORTGAGE,3000,DEBTCONSOLIDATION,13.22,0.08,3,575,yes,0,
9085123f-d7a2-485f-b102-713d30cc2f66,27,male,Bachelor,66506,2,MORTGAGE,5500,VENTURE,8.41,0.08,5,684,yes,0,
908a4e27-3920-4341-bb75-dfe93eb6f28e,30,male,High School,18709,6,RENT,1200,DEBTCONSOLIDATION,8,0.06,9,660,no,0,
908c1a6b-b190-4a2a-9f64-3ab512aaaca7,33,female,Associate,75765,10,MORTGAGE,3700,HOMEIMPROVEMENT,6.39,0.05,6,687,no,0,
908cbc25-cab6-45fe-a724-f2b32b9e98bf,28,male,Doctorate,81049,3,RENT,4800,PERSONAL,10.36,0.06,5,698,no,0,
908cd3ce-f1e7-4bca-9092-ad8a2f4c1864,32,male,High School,102652,12,RENT,6000,DEBTCONSOLIDATION,11.71,0.06,5,564,yes,0,
908e8f7b-3d4a-4711-afe3-94d4d12786f6,31,male,High School,99750,8,MORTGAGE,9000,HOMEIMPROVEMENT,5.42,0.09,9,606,yes,0,
90942406-3a47-4834-83a7-ea0f242d19ac,28,male,Associate,42070,5,MORTGAGE,16000,DEBTCONSOLIDATION,12.69,0.38,7,607,yes,0,
90997476-908b-4468-863e-30032caddfda,24,female,High School,73017,0,RENT,10000,VENTURE,9.32,0.14,2,600,yes,0,
